Misspelt             Predicted            Correct              Match
bler                 beer                 bleh                 N      
bler                 ber                  bleh                 N      
bler                 bier                 bleh                 N      
bler                 bldr                 bleh                 N      
bler                 blea                 bleh                 N      
bler                 blear                bleh                 N      
bler                 bleb                 bleh                 N      
bler                 bled                 bleh                 N      
bler                 blee                 bleh                 N      
bler                 bleo                 bleh                 N      
bler                 blere                bleh                 N      
bler                 blet                 bleh                 N      
bler                 bleu                 bleh                 N      
bler                 blew                 bleh                 N      
bler                 blier                bleh                 N      
bler                 bluer                bleh                 N      
bler                 blur                 bleh                 N      
bler                 boer                 bleh                 N      
bler                 hler                 bleh                 N      
bler                 ler                  bleh                 N      
bler                 ller                 bleh                 N      
blond                blond                blonde               N      
bobies               babies               boobies              N      
bobies               bobbies              boobies              N      
bobies               bodies               boobies              N      
bobies               bogies               boobies              N      
bobies               boobies              boobies              Y      
bobies               bowies               boobies              N      
bobies               dobies               boobies              N      
bobies               gobies               boobies              N      
bobies               tobies               boobies              N      
boke                 boke                 boak                 N      
bollicks             bollocks             bollocks             Y      
bollicks             rollicks             bollocks             N      
bollix               bollix               bollocks             N      
bollox               bollox               bollocks             N      
bollucks             bollocks             bollocks             Y      
bona                 bona                 boner                N      
bonza                bona                 bonzer               N      
bonza                bonze                bonzer               N      
bonza                boza                 bonzer               N      
bonza                monza                bonzer               N      
bonza                onza                 bonzer               N      
boobes               bombes               boobs                N      
boobes               boobed               boobs                N      
boobes               boobies              boobs                N      
boobes               boobs                boobs                Y      
boobes               bootes               boobs                N      
boobes               boozes               boobs                N      
boobiez              boobies              boobies              Y      
bote                 bote                 boat                 N      
boudicca             boadicea             boudica              N      
braj                 bra                  brah                 N      
braj                 brab                 brah                 N      
braj                 brad                 brah                 N      
braj                 brae                 brah                 N      
braj                 brag                 brah                 N      
braj                 bram                 brah                 N      
braj                 bran                 brah                 N      
braj                 bras                 brah                 N      
braj                 brat                 brah                 N      
braj                 braw                 brah                 N      
braj                 bray                 brah                 N      
braj                 raj                  brah                 N      
brane                bane                 brain                N      
brane                blane                brain                N      
brane                borane               brain                N      
brane                brace                brain                N      
brane                brae                 brain                N      
brane                brake                brain                N      
brane                brame                brain                N      
brane                bran                 brain                N      
brane                brand                brain                N      
brane                brank                brain                N      
brane                branle               brain                N      
brane                brans                brain                N      
brane                brant                brain                N      
brane                brave                brain                N      
brane                braye                brain                N      
brane                braze                brain                N      
brane                brine                brain                N      
brane                brune                brain                N      
brane                crane                brain                N      
brane                grane                brain                N      
brane                rane                 brain                N      
brasil               brasil               brazil               N      
bratwurst            bratwurst            bratwurst            Y      
brillant             brillante            brillant             N      
brillant             brilliant            brillant             N      
bronie               brinie               brony                N      
bronie               brodie               brony                N      
bronie               bronze               brony                N      
bronie               brownie              brony                N      
bronie               cronie               brony                N      
brootal              borstal              brutal               N      
brootal              bostal               brutal               N      
brootal              bromal               brutal               N      
brootal              brool                brutal               N      
brootal              broomtail            brutal               N      
brootal              brotan               brutal               N      
brootal              brotel               brutal               N      
brootal              brutal               brutal               Y      
brootal              crotal               brutal               N      
brootal              crottal              brutal               N      
brootal              frontal              brutal               N      
brootal              proctal              brutal               N      
brootal              pronotal             brutal               N      
brootal              rotal                brutal               N      
brootal              uprootal             brutal               N      
brootal              uroodal              brutal               N      
bru                  aru                  bro                  N      
bru                  baru                 bro                  N      
bru                  br                   bro                  N      
bru                  bra                  bro                  N      
bru                  bre                  bro                  N      
bru                  brl                  bro                  N      
bru                  brm                  bro                  N      
bru                  bro                  bro                  Y      
bru                  brr                  bro                  N      
bru                  brum                 bro                  N      
bru                  brut                 bro                  N      
bru                  btu                  bro                  N      
bru                  bu                   bro                  N      
bru                  bur                  bro                  N      
bru                  cru                  bro                  N      
bru                  kru                  bro                  N      
bru                  mru                  bro                  N      
bru                  ru                   bro                  N      
bru                  uru                  bro                  N      
brussels             brussels             brussel              N      
bryt                 brat                 bright               N      
bryt                 bret                 bright               N      
bryt                 brit                 bright               N      
bryt                 brot                 bright               N      
bryt                 brut                 bright               N      
bryt                 bryn                 bright               N      
bryt                 tryt                 bright               N      
bss                  ass                  bs                   N      
bss                  bas                  bs                   N      
bss                  bass                 bs                   N      
bss                  bbs                  bs                   N      
bss                  bbss                 bs                   N      
bss                  bds                  bs                   N      
bss                  bes                  bs                   N      
bss                  bess                 bs                   N      
bss                  bis                  bs                   N      
bss                  bks                  bs                   N      
bss                  bls                  bs                   N      
bss                  bos                  bs                   N      
bss                  boss                 bs                   N      
bss                  bps                  bs                   N      
bss                  bs                   bs                   Y      
bss                  bsa                  bs                   N      
bss                  bsc                  bs                   N      
bss                  bsd                  bs                   N      
bss                  bse                  bs                   N      
bss                  bsf                  bs                   N      
bss                  bsh                  bs                   N      
bss                  bus                  bs                   N      
bss                  buss                 bs                   N      
bss                  bxs                  bs                   N      
bss                  bys                  bs                   N      
bss                  byss                 bs                   N      
bss                  css                  bs                   N      
bss                  ess                  bs                   N      
bss                  iss                  bs                   N      
bss                  mss                  bs                   N      
bss                  oss                  bs                   N      
bss                  rss                  bs                   N      
bss                  ss                   bs                   N      
bss                  sss                  bs                   N      
bss                  tss                  bs                   N      
bss                  uss                  bs                   N      
bss                  vss                  bs                   N      
bubbla               bubba                bubbler              N      
bubbla               bubble               bubbler              N      
bubbla               bubbly               bubbler              N      
buggie               baggie               buggy                N      
buggie               biggie               buggy                N      
buggie               budgie               buggy                N      
buggie               buggier              buggy                N      
buggie               buggies              buggy                N      
buggie               luggie               buggy                N      
burd                 burd                 bird                 N      
burque               barque               alburquerque         N      
butthead             bitthead             butthead             N      
butthead             busthead             butthead             N      
butti                busti                butty                N      
butti                butt                 butty                N      
butti                butte                butty                N      
butti                butts                butty                N      
butti                butty                butty                Y      
butti                gutti                butty                N      
butti                putti                butty                N      
butti                tutti                butty                N      
bwt                  bat                  btw                  N      
bwt                  bet                  btw                  N      
bwt                  bit                  btw                  N      
bwt                  bkt                  btw                  N      
bwt                  bot                  btw                  N      
bwt                  bpt                  btw                  N      
bwt                  bt                   btw                  N      
bwt                  btw                  btw                  Y      
bwt                  but                  btw                  N      
bwt                  bvt                  btw                  N      
bwt                  cwt                  btw                  N      
bwt                  dwt                  btw                  N      
bwt                  hwt                  btw                  N      
bwt                  owt                  btw                  N      
bwt                  pwt                  btw                  N      
bwt                  wt                   btw                  N      
bytch                batch                bitch                N      
bytch                bitch                bitch                Y      
bytch                botch                bitch                N      
bytch                butch                bitch                N      
bytch                byth                 bitch                N      
cacky                backy                khaki                N      
cacky                cack                 khaki                N      
cacky                cackly               khaki                N      
cacky                cacks                khaki                N      
cacky                caky                 khaki                N      
cacky                casky                khaki                N      
cacky                cawky                khaki                N      
cacky                cocky                khaki                N      
cacky                cracky               khaki                N      
cacky                hacky                khaki                N      
cacky                jacky                khaki                N      
cacky                tacky                khaki                N      
cacky                wacky                khaki                N      
caffiene             caffeine             caffeine             Y      
cahones              cajones              cojones              N      
cahones              canones              cojones              N      
caire                aire                 car                  N      
caire                cabre                car                  N      
caire                cadre                car                  N      
caire                cair                 car                  N      
caire                caird                car                  N      
caire                cairn                car                  N      
caire                cairo                car                  N      
caire                caite                car                  N      
caire                care                 car                  N      
caire                cire                 car                  N      
caire                claire               car                  N      
caire                faire                car                  N      
caire                haire                car                  N      
caire                maire                car                  N      
caire                vaire                car                  N      
caire                zaire                car                  N      
camero               cameo                camaro               N      
camero               camera               camaro               N      
camero               cameron              camaro               N      
camero               camery               camaro               N      
camoflauge           camouflage           camouflage           Y      
canadiens            canadians            canadian             N      
capice               capite               capisce              N      
capice               caprice              capisce              N      
carzy                carby                crazy                N      
carzy                carey                crazy                N      
carzy                carny                crazy                N      
carzy                carry                crazy                N      
carzy                carty                crazy                N      
carzy                carvy                crazy                N      
carzy                cary                 crazy                N      
carzy                carzey               crazy                N      
carzy                crazy                crazy                Y      
catbox               hatbox               chatbox              N      
celfie               selfie               selfie               Y      
centre               centre               center               N      
cheezy               cheeky               cheesy               N      
cheezy               cheepy               cheesy               N      
cheezy               cheery               cheesy               N      
cheezy               cheesy               cheesy               Y      
cheezy               heezy                cheesy               N      
cheezy               wheezy               cheesy               N      
cherrios             cheerios             cheerioes            N      
cherrios             cherries             cheerioes            N      
chika                chaka                chica                N      
chika                cheka                chica                N      
chika                chia                 chica                N      
chika                chiba                chica                N      
chika                chica                chica                Y      
chika                china                chica                N      
chika                chita                chica                N      
choad                chad                 chode                N      
choad                choak                chode                N      
choad                chold                chode                N      
choad                chord                chode                N      
choad                shoad                chode                N      
choon                chon                 tune                 N      
choon                chook                tune                 N      
choon                choom                tune                 N      
choon                choop                tune                 N      
choon                chron                tune                 N      
choon                coon                 tune                 N      
choon                croon                tune                 N      
choon                dhoon                tune                 N      
choon                hoon                 tune                 N      
choon                schoon               tune                 N      
choon                shoon                tune                 N      
ciik                 aik                  cool                 N      
ciik                 atik                 cool                 N      
ciik                 bick                 cool                 N      
