Misspelt             Predicted            Correct              Match
definetely           definitely           definitely           Y      
definetly            definedly            definitely           N      
definitly            definitely           definitely           Y      
deuche               deuce                douche               N      
dhe                  de                   the                  N      
dhe                  he                   the                  N      
diarhea              diarrhea             diarrhea             Y      
dike                 dike                 dyke                 N      
dill                 dill                 dil                  N      
dillusional          illusional           delusional           N      
dirrty               dirty                dirty                Y      
dirth                dirt                 dearth               N      
djinn                djinn                jinn                 N      
doenst               doest                doesn                N      
donit                doit                 doughnut             N      
donit                doni                 doughnut             N      
donit                dont                 doughnut             N      
dooche               diadoche             douche               N      
dooche               douche               douche               Y      
doosh                dosh                 douche               N      
drak                 dak                  dark                 N      
drak                 drake                dark                 N      
drak                 drank                dark                 N      
drak                 drawk                dark                 N      
dray                 dray                 dry                  N      
droll                droll                drole                N      
drunck               drunk                drunk                Y      
dubes                daubes               doobie               N      
dubes                dubs                 doobie               N      
dubes                dues                 doobie               N      
dufus                duffus               doofus               N      
dumby                dumby                dummy                N      
dun                  dun                  done                 N      
durnk                dunk                 drunk                N      
durnk                durn                 drunk                N      
durp                 dup                  derp                 N      
durp                 dur                  derp                 N      
durr                 durr                 dir                  N      
dwag                 dag                  dawg                 N      
dwag                 dwang                dawg                 N      
dwag                 wag                  dawg                 N      
dweeb                deb                  dickweed             N      
dweeb                dweeble              dickweed             N      
dweeb                web                  dickweed             N      
dyne                 dyne                 down                 N      
ecstacy              ecstasy              ecstasy              Y      
ecstacy              eustacy              ecstasy              N      
ecstacy              stacy                ecstasy              N      
ectasy               ecstasy              ecstasy              Y      
edn                  dn                   end                  N      
edn                  ed                   end                  N      
edn                  eden                 end                  N      
edn                  edna                 end                  N      
edn                  en                   end                  N      
edn                  fedn                 end                  N      
egat                 begat                egads                N      
egat                 eat                  egads                N      
egat                 ega                  egads                N      
egat                 gat                  egads                N      
eigth                eigh                 eighth               N      
eigth                eighth               eighth               Y      
embarass             embarrass            embarrass            Y      
engish               english              english              Y      
enterprize           enterprize           enterprise           N      
entre                entre                enter                N      
entrence             entre                entrance             N      
enuf                 ef                   enough               N      
enuf                 en                   enough               N      
enuf                 enif                 enough               N      
enuf                 enum                 enough               N      
eonnie               bonnie               unni                 N      
eonnie               connie               unni                 N      
eonnie               donnie               unni                 N      
eonnie               ronnie               unni                 N      
eonnie               yonnie               unni                 N      
epitomy              epitome              epitome              Y      
everythink           everything           everything           Y      
exept                except               except               Y      
exept                exempt               except               N      
exept                expt                 except               N      
eys                  beys                 yes                  N      
eys                  deys                 yes                  N      
eys                  emys                 yes                  N      
eys                  es                   yes                  N      
eys                  ey                   yes                  N      
eys                  eyas                 yes                  N      
eys                  eyes                 yes                  N      
eys                  keys                 yes                  N      
eys                  leys                 yes                  N      
eys                  weys                 yes                  N      
eys                  ys                   yes                  N      
faecbook             book                 facebook             N      
faecbook             facebook             facebook             Y      
faery                faery                fairy                N      
faget                aget                 faggot               N      
faget                fage                 faggot               N      
fagget               aget                 faggot               N      
fagget               fage                 faggot               N      
fagget               fagged               faggot               N      
fagget               fagger               faggot               N      
fagget               faggot               faggot               Y      
faggit               agit                 faggot               N      
faggit               baggit               faggot               N      
faggit               faggot               faggot               Y      
faggit               fait                 faggot               N      
fagit                agit                 faggot               N      
fagit                fait                 faggot               N      
fagot                fagot                faggot               N      
fale                 fatale               fail                 N      
fanboi               fanboy               fanboy               Y      
fassi                assi                 fassy                N      
fassi                fass                 fassy                N      
fcuk                 fc                   fuck                 N      
fcuk                 uk                   fuck                 N      
feminista            feminist             feminist             Y      
fewmin               feminin              fuming               N      
fewmin               fen                  fuming               N      
fewmin               few                  fuming               N      
fewmin               fin                  fuming               N      
fewmin               min                  fuming               N      
fhone                fone                 phone                N      
fhone                hone                 phone                N      
fiels                fels                 files                N      
fiels                fiel                 files                N      
fiels                fields               files                N      
fiels                fils                 files                N      
fiend                fiend                friend               N      
figger               figeter              figure               N      
figger               figgery              figure               N      
figger               figgier              figure               N      
figger               fligger              figure               N      
figger               frigger              figure               N      
firt                 fir                  first                N      
firt                 first                first                Y      
firt                 firth                first                N      
firt                 fit                  first                N      
firt                 flirt                first                N      
firt                 frt                  first                N      
fitbaw               baw                  fitba                N      
fitbaw               fit                  fitba                N      
flem                 flem                 phlegm               N      
flodge               flodge               flauge               N      
foking               forking              fucking              N      
foking               oking                fucking              N      
folling              fooling              following            N      
fomg                 fog                  omfg                 N      
fooot                foot                 foot                 Y      
forse                forsee               force                N      
fortay               foray                forte                N      
fortay               forty                forte                N      
fourplay             flay                 foreplay             N      
fourplay             foreplay             foreplay             Y      
fourplay             forlay               foreplay             N      
fourplay             four                 foreplay             N      
fourplay             play                 foreplay             N      
fourty               forty                forty                Y      
fourty               fouty                forty                N      
frek                 freak                freak                Y      
frek                 freck                freak                N      
frisby               fribby               frisbee              N      
frisby               fris                 frisbee              N      
frisby               frisky               frisbee              N      
fucc                 fcc                  fuck                 N      
fuckly               feckly               fugly                N      
fuckly               fickly               fugly                N      
fuckly               fuck                 fugly                N      
fuckly               luckly               fugly                N      
fujk                 fu                   fuck                 N      
fujk                 fuck                 fuck                 Y      
fujk                 fuji                 fuck                 N      
fujk                 fulk                 fuck                 N      
fujk                 funk                 fuck                 N      
fujk                 fusk                 fuck                 N      
fuk                  fu                   fuck                 N      
fuk                  fuck                 fuck                 Y      
fuk                  fulk                 fuck                 N      
fuk                  funk                 fuck                 N      
fuk                  fusk                 fuck                 N      
fuk                  uk                   fuck                 N      
fukk                 fu                   fuck                 N      
fukk                 fuck                 fuck                 Y      
fukk                 fulk                 fuck                 N      
fukk                 funk                 fuck                 N      
fukk                 fusk                 fuck                 N      
fukk                 uk                   fuck                 N      
fune                 fun                  fine                 N      
fune                 funebre              fine                 N      
fune                 funge                fine                 N      
fune                 funje                fine                 N      
furg                 fug                  fag                  N      
furg                 fur                  fag                  N      
gabor                gabor                gaybar               N      
gache                ache                 gash                 N      
gache                gauche               gash                 N      
gaea                 gaea                 gaia                 N      
gaie                 gae                  gay                  N      
gaie                 gaine                gay                  N      
gaie                 gaize                gay                  N      
gaie                 gie                  gay                  N      
gaint                aint                 giant                N      
gaint                gain                 giant                N      
gaint                gainst               giant                N      
gaint                gait                 giant                N      
gaint                gant                 giant                N      
gamz                 gam                  gamez                N      
gamz                 gaz                  gamez                N      
gaol                 gaol                 jail                 N      
gave                 gave                 gayve                N      
gawgus               gus                  gorgeous             N      
gaye                 gaye                 gay                  N      
geezus               gees                 jesus                N      
geezus               geez                 jesus                N      
ge                   ge                   gay                  N      
genious              genius               genius               Y      
gernade              gade                 grenade              N      
gernade              ge                   grenade              N      
gernade              gere                 grenade              N      
ghei                 ghi                  ghey                 N      
ghei                 hei                  ghey                 N      
ghey                 gehey                gay                  N      
ghey                 gey                  gay                  N      
ghey                 hey                  gay                  N      
girk                 irk                  girl                 N      
giys                 gis                  guys                 N      
godamn               goddamn              goddamn              Y      
gokken               bokken               gokkun               N      
gokken               goen                 gokkun               N      
googleplex           google               googolplex           N      
googleplex           googolplex           googolplex           Y      
goot                 got                  fagoot               N      
goregous             gores                gorgeous             N      
gorjuss              goss                 gorgeous             N      
gorjuss              guss                 gorgeous             N      
gotton               gon                  gotten               N      
gr8t                 gr                   great                N      
gr8t                 grat                 great                N      
gr8t                 gret                 great                N      
gr8t                 grit                 great                N      
gr8t                 grot                 great                N      
gr8t                 gt                   great                N      
grammer              gammer               grammar              N      
grammer              gramme               grammar              N      
grammer              rammer               grammar              N      
gravey               grave                gravy                N      
gravey               gravely              gravy                N      
gravey               gravery              gravy                N      
gravey               gravy                gravy                Y      
gret                 gret                 great                N      
groce                grocer               gross                N      
grock                gritrock             grok                 N      
grock                grok                 grok                 Y      
grock                rock                 grok                 N      
grodie               brodie               grody                N      
grodie               goodie               grody                N      
grosse               grosse               gross                N      
grrl                 grr                  girl                 N      
guey                 aguey                buey                 N      
guey                 gey                  buey                 N      
guey                 gluey                buey                 N      
guey                 gue                  buey                 N      
guey                 guy                  buey                 N      
guey                 aguey                wey                  N      
guey                 gey                  wey                  N      
guey                 gluey                wey                  N      
guey                 gue                  wey                  N      
guey                 guy                  wey                  N      
guh                  gu                   ugh                  N      
guh                  guha                 ugh                  N      
guh                  guhr                 ugh                  N      
guh                  gush                 ugh                  N      
guh                  uh                   ugh                  N      
guildford            guildford            guilford             N      
guiness              guinness             guinness             Y      
gullable             gullable             gullible             N      
gurh                 gur                  girl                 N      
gurh                 gursh                girl                 N      
gurl                 gurl                 girl                 N      
hacer                acer                 hacker               N      
hacer                hacker               hacker               Y      
haet                 haet                 hate                 N      
hammah               hah                  hammer               N      
hampster             hamster              hamster              Y      
hanus                anus                 heinous              N      
hanus                hans                 heinous              N      
harang               harang               harangue             N      
harting              charting             hearting             N      
harting              haring               hearting             N      
harting              hartin               hearting             N      
harting              hating               hearting             N      
harting              hearting             hearting             Y      
haterz               hater                haters               N      
hatorade             hade                 haterade             N      
hatter               hatter               hater                N      
haway                hadaway              howay                N      
haway                hay                  howay                N      
hawt                 hat                  hot                  N      
hawt                 haw                  hot                  N      
hawt                 hwt                  hot                  N      
hayte                hate                 hate                 Y      
hayte                haye                 hate                 N      
hayte                hayter               hate                 N      
hayte                hyte                 hate                 N      
haz                  ahaz                 have                 N      
haz                  az                   have                 N      
haz                  ha                   have                 N      
haz                  hayz                 have                 N      
haz                  haze                 have                 N      
haz                  hazy                 have                 N      
haz                  hz                   have                 N      
hed                  hed                  head                 N      
heeb                 hee                  hebe                 N      
hellow               hello                hello                Y      
henessy              hennessey            hennessy             N      
hennesy              hennes               hennessy             N      
hepl                 hel                  help                 N      
hepl                 hep                  help                 N      
hexa                 hexa                 hecksa               N      
hiccups              hiccups              hiccough             N      
hippocrate           hippocratea          hypocrite            N      
hippocrate           hippocrates          hypocrite            N      
hlep                 hep                  help                 N      
hlep                 lep                  help                 N      
hlep                 shlep                help                 N      
hmwk                 hawk                 homework             N      
hmwk                 hm                   homework             N      
hmwk                 howk                 homework             N      
hmwk                 wk                   homework             N      
hobit                hobbit               hobbit               Y      
hoe                  hoe                  ho                   N      
hoe                  hoe                  whore                N      
homey                homey                homie                N      
hommie               homme                homie                N      
honour               honour               honor                N      
hony                 hny                  honey                N      
hony                 hon                  honey                N      
hony                 honey                honey                Y      
hony                 honky                honey                N      
hony                 horny                honey                N      
hony                 hosny                honey                N      
hony                 hoy                  honey                N      
hony                 ony                  honey                N      
hony                 phony                honey                N      
hoody                hoody                hoodie               N      
hoog                 hog                  hugs                 N      
hopless              hoopless             hopeless             N      
hore                 hore                 whore                N      
hott                 hot                  hot                  Y      
hrlp                 halp                 help                 N      
hrlp                 help                 help                 Y      
hrlp                 holp                 help                 N      
hrlp                 hp                   help                 N      
hrlp                 hr                   help                 N      
hrlp                 lp                   help                 N      
hshs                 hs                   haha                 N      
humerous             humerus              humorous             N      
huni                 hui                  honey                N      
huni                 hun                  honey                N      
huni                 hundi                honey                N      
huni                 uni                  honey                N      
hunnit               hunnic               hundred              N      
hunnit               hunt                 hundred              N      
hunnit               tunnit               hundred              N      
hunnit               unit                 hundred              N      
idot                 dot                  idiot                N      
idot                 idiot                idiot                Y      
idot                 ido                  idiot                N      
iklas                niklas               ikhlas               N      
illeterate           illiterate           illiterate           Y      
immigratio           immigration          immigration          Y      
inane                inane                insane               N      
inbread              inbread              inbred               N      
incerdible           imperdible           incredible           N      
incerdible           includible           incredible           N      
incerdible           incredible           incredible           Y      
incerdible           inedible             incredible           N      
infinity             infinity             infiniti             N      
infomation           information          information          Y      
ingerland            gerland              england              N      
injen                in                   injun                N      
injoy                enjoy                enjoy                Y      
injoy                invoy                enjoy                N      
injoy                joy                  enjoy                N      
itens                intens               items                N      
itens                iten                 items                N      
itens                tens                 items                N      
itz                  ditz                 it                   N      
itz                  fitz                 it                   N      
itz                  it                   it                   Y      
itz                  itza                 it                   N      
itz                  litz                 it                   N      
itz                  ritz                 it                   N      
itz                  sitz                 it                   N      
jalopy               jalopy               jalapa               N      
jeah                 jah                  yeah                 N      
jealz                jean                 jealous              N      
jealz                jear                 jealous              N      
jealz                jeez                 jealous              N      
jealz                walz                 jealous              N      
jedd                 jed                  jed                  Y      
jeese                jee                  jeeze                N      
jeese                jesse                jeeze                N      
jeezus               jees                 jesus                N      
jeezus               jeez                 jesus                N      
jelous               jealous              jealous              Y      
jenius               genius               genius               Y      
jenius               jens                 genius               N      
jenius               junius               genius               N      
jeopardy             jeopardy             jeopardy             Y      
jipped               dipped               gypped               N      
jipped               gipped               gypped               N      
jipped               hipped               gypped               N      
jipped               jipper               gypped               N      
jipped               kipped               gypped               N      
jipped               lipped               gypped               N      
jipped               nipped               gypped               N      
jipped               pipped               gypped               N      
jipped               ripped               gypped               N      
jipped               sipped               gypped               N      
jipped               tipped               gypped               N      
jipped               yipped               gypped               N      
jipped               zipped               gypped               N      
jist                 ist                  gist                 N      
jist                 jit                  gist                 N      
jist                 joist                gist                 N      
jobbie               bobbie               joby                 N      
jobbie               dobbie               joby                 N      
jobbie               jobble               joby                 N      
jobbie               jobe                 joby                 N      
jobbie               joie                 joby                 N      
jobbie               mobbie               joby                 N      
jobbie               robbie               joby                 N      
jogging              jogging              joggins              N      
joo                  jo                   jew                  N      
jox                  jo                   jokes                N      
jox                  ox                   jokes                N      
jrunk                junk                 drunk                N      
judgemental          judgemental          judgmental           N      
kap                  kapp                 caps                 N      
kerek                keek                 kerrek               N      
kewell               kewell               cool                 N      
kewl                 skewl                cool                 N      
khristian            kristian             christian            N      
kidz                 kid                  kids                 N      
kiev                 kiev                 kyiv                 N      
kilala               kala                 kirara               N      
kilala               kokila               kirara               N      
kittah               kith                 kitteh               N      
kittah               kittar               kitteh               N      
klol                 kl                   pwn                  N      
knoe                 knowe                know                 N      
kraj                 kaj                  cry                  N      
kraj                 kra                  cry                  N      
kraj                 raj                  cry                  N      
krazie               grazie               crazy                N      
krazie               razzie               crazy                N      
krej                 kankrej              jerk                 N      
kritik               tikrit               critique             N      
kult                 ult                  cult                 N      
kurva                urva                 kurwa                N      
kurwa                korwa                kurva                N      
kurwa                kua                  kurva                N      
kurwa                kurta                kurva                N      
kuw                  ku                   coo                  N      
kuw                  kw                   coo                  N      
kwazy                dazy                 crazy                N      
kwazy                gazy                 crazy                N      
kwazy                hazy                 crazy                N      
kwazy                jazy                 crazy                N      
kwazy                kw                   crazy                N      
kwazy                kwan                 crazy                N      
kwazy                ky                   crazy                N      
kwazy                lazy                 crazy                N      
kwazy                mazy                 crazy                N      
kwazy                twazzy               crazy                N      
kya                  ka                   kay                  N      
kya                  ky                   kay                  N      
kya                  kyah                 kay                  N      
kya                  kyak                 kay                  N      
kya                  kyar                 kay                  N      
kya                  kyat                 kay                  N      
kya                  ya                   kay                  N      
kyke                 kyke                 kike                 N      
laffin               baffin               laughing             N      
laffin               lain                 laughing             N      
lamis                amis                 lmao                 N      
lamis                lais                 lmao                 N      
lamis                lamias               lmao                 N      
lamis                lamish               lmao                 N      
lamis                lams                 lmao                 N      
lamo                 alamo                lmao                 N      
lamo                 lam                  lmao                 N      
lamo                 lao                  lmao                 N      
lawyer               lawyer               liar                 N      
layed                layed                laid                 N      
lazyness             laziness             laziness             Y      
lede                 lede                 lead                 N      
lern                 ern                  learn                N      
lern                 learn                learn                Y      
lern                 lectern              learn                N      
lern                 len                  learn                N      
lern                 ler                  learn                N      
lern                 lettern              learn                N      
lezbo                leo                  lesbo                N      
lezbo                lesbo                lesbo                Y      
liek                 lek                  like                 N      
liek                 lie                  like                 N      
lier                 lier                 liar                 N      
ligit                lit                  legit                N      
lijke                like                 like                 Y      
lillie               lillie               lily                 N      
liter                liter                litre                N      
litre                litre                liter                N      
llay                 lay                  yay                  N      
lmgao                gao                  lmfao                N      
lmgao                lao                  lmfao                N      
loaft                laft                 loaf                 N      
loaft                loaf                 loaf                 Y      
loaft                loft                 loaf                 N      
lobsta               lobata               lobster              N      
lobsta               lobs                 lobster              N      
lobsta               lota                 lobster              N      
logik                log                  logic                N      
logik                logia                logic                N      
logik                logic                logic                Y      
logik                logie                logic                N      
logik                login                logic                N      
logik                logis                logic                N      
lonk                 lonk                 link                 N      
loose                loose                lose                 N      
looser               looser               loser                N      
loosey               looey                loosie               N      
loosey               loose                loosie               N      
loosey               loosely              loosie               N      
loox                 lox                  looks                N      
loozer               boozer               loser                N      
loozer               doozer               loser                N      
loozer               glozer               loser                N      
loozer               looker               loser                N      
loozer               loomer               loser                N      
loozer               looper               loser                N      
loozer               looser               loser                N      
loozer               looter               loser                N      
loozer               loover               loser                N      
loozer               lozenger             loser                N      
lopl                 lol                  lol                  Y      
lopl                 lop                  lol                  N      
loul                 lol                  lol                  Y      
loul                 lou                  lol                  N      
loul                 loulu                lol                  N      
luhv                 hv                   love                 N      
luhv                 lu                   love                 N      
luhv                 lv                   love                 N      
lulz                 lu                   lol                  N      
lulz                 lula                 lol                  N      
lulz                 lull                 lol                  N      
lulz                 lulu                 lol                  N      
lulz                 lutz                 lol                  N      
lute                 lute                 loot                 N      
luverly              loverly              loverly              Y      
luxey                luxe                 luxy                 N      
luzer                ler                  loser                N      
luzer                luger                loser                N      
luzer                lur                  loser                N      
luzer                lurer                loser                N      
luzer                luser                loser                N      
luzer                luter                loser                N      
luzer                zer                  loser                N      
lyfe                 lye                  life                 N      
lyke                 lye                  like                 N      
lyke                 lyken                like                 N      
lyph                 glyph                life                 N      
lyph                 lymph                life                 N      
lyst                 lst                  list                 N      
lyst                 lys                  list                 N      
m8s                  ms                   mates                N      
maek                 mae                  make                 N      
maek                 marek                make                 N      
maf                  af                   maths                N      
maf                  ma                   maths                N      
maf                  mf                   maths                N      
magick               magic                magic                Y      
magnificant          magnificat           magnificent          N      
mahn                 mah                  man                  N      
mahn                 man                  man                  Y      
maing                mailing              mayne                N      
maing                maiming              mayne                N      
majik                maik                 magic                N      
makaka               makara               macaca               N      
mamasita             amasta               mamacita             N      
mamasita             ma                   mamacita             N      
